x,y,z,color
0,0,0,1
-1.397329329,-0.765310291,-0.765310291,1
1.852892357,0.169440071,-0.59587022,1
-1.247018863,-2.03166727,-2.62753749,1
-4.358889867,-4.295291151,-6.922828641,1
-8.330862237,-3.02976277,-9.952591411,1
-13.09062843,-5.29063648,-15.24322789,1
-7.708717044,-8.227685549,-23.47091344,1
-4.158367645,-2.944412172,-26.41532561,1
-3.919190074,3.1820894,-23.23323621,1
-5.005899979,9.013471563,-14.21976465,1
-3.856085195,16.16449366,1.944729013,1
-12.26706853,15.44595213,17.39068114,1
-12.98999584,7.062353978,24.45303512,1
-10.85892402,-2.594189391,21.85884573,1
-9.28110804,-9.123943773,12.73490196,1
-2.498068613,-5.720949641,7.013952314,1
3.052127609,-2.279795153,4.734157161,1
7.193469632,-7.662418104,-2.928260943,1
14.32073987,-13.30902771,-16.23728865,1
21.56445653,-20.19382879,-36.43111744,1
26.65692712,-11.61674489,-48.04786233,1
32.22505319,-3.578219521,-51.62608185,1
34.58766541,4.174753552,-47.4513283,1
36.38431535,13.47679611,-33.97453218,1
41.68496681,21.64198499,-12.33254719,1
46.87984712,30.005865,17.67331781,1
53.37529347,37.55068875,55.22400656,1
59.90439218,44.83476249,100.0587691,1
67.2084615,38.03031737,138.0890864,1
73.74608489,30.88186475,168.9709512,1
82.87987457,27.54777125,196.5187224,1
87.86672348,19.14858253,215.667305,1
96.24587069,13.83673255,229.5040375,1
103.1307286,21.06896698,250.5730045,1
109.9500282,27.55038016,278.1233846,1
117.4505486,33.31171082,311.4350955,1
126.6850995,36.73500623,348.1701017,1
133.1804617,29.7738374,377.9439391,1
139.5527858,22.8757039,400.819643,1
143.2793564,13.70033526,414.5199783,1
152.5027729,13.05363949,427.5736177,1
157.192503,20.19927216,447.7728899,1
165.1883151,26.15250467,473.9253946,1
167.8145242,35.79925454,509.7246491,1
172.2805486,43.32123523,553.0458843,1
181.8115559,45.30293006,598.3488144,1
189.9004364,39.52820542,637.8770198,1
195.4599084,45.98584269,683.8628625,1
201.1572248,53.70546761,737.5683301,1
209.5636763,52.26244287,789.830773,1
218.6863946,52.71895928,842.5497323,1
213.0852234,45.33878758,887.8885199,1
212.8452061,53.07421468,940.9627345,1
208.0217951,49.22572097,990.1884555,1
216.1728836,52.26420707,1042.452663,1
218.3295579,47.07636422,1089.529027,1
215.2935376,55.24624877,1144.775276,1
213.3722578,62.03501883,1206.810294,1
213.5506303,61.13567969,1267.945974,1
219.1082204,53.02603797,1320.972012,1
219.5942197,51.45935449,1372.431367,1
212.4319298,57.01804282,1429.449409,1
205.8721069,60.26809903,1489.717508,1
200.5214617,59.86604651,1549.583555,1
193.0655242,62.29555962,1611.879115,1
189.3089268,68.99892531,1680.87804,1
187.6688027,74.79424193,1755.672282,1
183.4216768,75.78867827,1831.46096,1
180.3573302,75.02252216,1906.483482,1
183.1390683,78.91245618,1985.395938,1
187.7954497,86.57934846,2071.975287,1
190.2845566,92.29383661,2164.269123,1
194.8393303,89.59443497,2253.863558,1
191.3866907,96.05507413,2349.918633,1
187.8245219,101.0893595,2451.007992,1
190.1215456,102.7995943,2553.807586,1
194.0251045,109.3742327,2663.181819,1
200.8958456,102.7782266,2765.960046,1
202.1119669,98.2213215,2864.181367,1
203.2998646,100.6754649,2964.856832,1
198.9751239,97.99410014,3062.850932,1
196.8548062,88.54761438,3151.398546,1
195.9092865,88.78904521,3240.187592,1
198.1703124,97.80182268,3337.989414,1
207.7139785,96.98865174,3434.978066,1
212.971916,96.27448633,3531.252552,1
209.9282449,103.662287,3634.914839,1
207.3868574,94.1395025,3729.054342,1
206.1957632,98.04810895,3827.102451,1
214.1983106,98.40846686,3925.510918,1
223.0209977,93.81528029,4019.326198,1
234.8557525,93.81528029,4113.141478,1
236.0809635,93.81528029,4206.956759,1
241.7889359,93.81528029,4300.772039,1
251.3022233,93.81528029,4394.587319,1
260.8155107,93.81528029,4488.402599,1
264.6208257,93.81528029,4582.21788,1
269.5251704,93.54526901,4675.763149,1
271.1418713,93.40263095,4769.16578,1
263.7752701,94.02288497,4863.188665,1
254.133835,94.79584948,4957.984514,1
251.0103916,95.03368928,5053.018203,1
257.2574123,94.57684497,5147.595048,1
267.1809814,93.88105831,5241.476107,1
271.7192825,93.57653633,5335.052643,1
266.7234987,93.89670375,5428.949347,1
256.755437,94.51551668,5523.464863,1
254.9203755,94.53937382,5618.004237,1
248.7436943,94.53937382,5712.543611,1
240.8652743,94.53937382,5807.082985,1
232.9868544,94.53937382,5901.622359,1
225.1084344,94.53937382,5996.161733,1
217.2300145,94.53937382,6090.701106,1
209.3515945,94.53937382,6185.24048,1
201.4731746,94.53937382,6279.779854,1
193.5947546,94.53937382,6374.319228,1
185.7163347,94.53937382,6468.858602,1
177.8379147,94.53937382,6563.397976,1
169.9594948,94.53937382,6657.937349,1
162.0810748,94.53937382,6752.476723,1
154.2026549,94.53937382,6847.016097,1
146.3242349,94.53937382,6941.555471,1
138.445815,94.53937382,7036.094845,1
130.567395,94.53937382,7130.634218,1
122.688975,94.53937382,7225.173592,1
114.8105551,94.53937382,7319.712966,1
106.9321351,94.53937382,7414.25234,1
99.05371518,94.53937382,7508.791714,1
91.17529523,94.53937382,7603.331088,1
83.29687528,94.53937382,7697.870461,1
75.41845532,94.53937382,7792.409835,1
67.54003537,94.53937382,7886.949209,1
59.66161542,94.53937382,7981.488583,1
51.78319546,94.53937382,8076.027957,1
43.90477551,94.53937382,8170.567331,1
36.02635556,94.53937382,8265.106704,1
28.1479356,94.53937382,8359.646078,1
20.26951565,94.53937382,8454.185452,1
12.39109569,94.53937382,8548.724826,1
4.512675741,94.53937382,8643.2642,1
-3.365744213,94.53937382,8737.803573,1
-11.24416417,94.53937382,8832.342947,1
-19.12258412,94.53937382,8926.882321,1
-27.00100407,94.53937382,9021.421695,1
-34.87942403,94.53937382,9115.961069,1
-38.15684673,94.53937382,9210.500443,1
-41.52973119,94.49046357,9304.990906,1
-41.67272353,94.48839004,9399.479296,1
-39.84375894,94.50576572,9493.985062,1
-30.61862655,94.72259625,9588.707658,1
-22.38947465,94.90778342,9683.615442,1
-22.71543992,94.90061103,9778.516053,1
-31.29729054,94.7160728,9873.232125,1
-40.25231739,94.53246903,9967.764594,1
-41.35467517,94.51041894,10062.27501,1
-33.59154661,94.65793613,10156.93295,1
-24.09376339,94.83841573,10251.77137,1
-21.59036887,94.88473381,10346.6561,1
-28.37945429,94.76251708,10441.41862,1
-38.22498797,94.59020265,10536.00882,1
-42.08328807,94.52460522,10630.53342,1
-36.41016495,94.61822025,10725.15164,1
-26.41681791,94.78312544,10819.93477,1
-21.28675066,94.86521352,10914.79998,1
-25.73232348,94.79630163,11009.59628,1
-35.67007784,94.6422541,11104.23854,1
-41.97169726,94.54772272,11198.78626,1
-38.84395589,94.59307814,11293.37934,1
-29.16368917,94.73345185,11388.11279,1
-21.82274533,94.839903,11482.95269,1
-23.56911337,94.81545225,11577.76815,1
-32.79531676,94.68627696,11672.45442,1
-41.02664557,94.57514727,11767.02957,1
-40.69711907,94.57959615,11861.60917,1
-32.11226464,94.69549872,11956.30467,1
-23.15767576,94.81191494,12051.11658,1
-22.06365265,94.82613804,12145.94272,1
-29.83293831,94.72901691,12240.67174,1
-39.32897035,94.60556154,12335.2773,1
-41.82435441,94.57436761,12429.85167,1
-35.02478536,94.65936665,12524.51103,1
-25.18087664,94.78242192,12619.29345,1
-21.33476693,94.82857745,12714.12203,1
-27.02345375,94.75746516,12808.8795,1
-37.01699297,94.63753694,12903.51703,1
-42.13574379,94.57610898,12998.09314,1
-37.67338218,94.62965989,13092.7228,1
-31.26420692,94.68093438,13187.40374,1
-27.92978354,94.68093438,13282.08467,1
-17.94648002,94.68093438,13376.76561,1
-16.28925163,94.68093438,13471.44654,1
-7.963176493,94.68093438,13566.12747,1
2.02012703,94.68093438,13660.80841,1
12.00343055,94.68093438,13755.48934,1
21.98673408,94.68093438,13850.17028,1
31.9700376,94.68093438,13944.85121,1
41.95334112,94.68093438,14039.53215,1
51.93664465,94.68093438,14134.21308,1
61.91994817,94.68093438,14228.89401,1
71.90325169,94.68093438,14323.57495,1
81.88655522,94.68093438,14418.25588,1
91.86985874,94.68093438,14512.93682,1
101.8531623,94.68093438,14607.61775,1
111.8364658,94.68093438,14702.29869,1
121.8197693,94.68093438,14796.97962,1
131.8030728,94.68093438,14891.66056,1
141.7863764,94.68093438,14986.34149,1
151.7696799,94.68093438,15081.02242,1
161.7529834,94.68093438,15175.70336,1
171.7362869,94.68093438,15270.38429,1
181.7195904,94.68093438,15365.06523,1
191.702894,94.68093438,15459.74616,1
201.6861975,94.68093438,15554.4271,1
211.669501,94.68093438,15649.10803,1
221.6528045,94.68093438,15743.78896,1
231.6361081,94.68093438,15838.4699,1
241.6194116,94.68093438,15933.15083,1
251.6027151,94.68093438,16027.83177,1
261.5860186,94.68093438,16122.5127,1
271.5693222,94.68093438,16217.19364,1
281.5526257,94.68093438,16311.87457,1
291.5359292,94.68093438,16406.55551,1
301.5192327,94.68093438,16501.23644,1
311.5025362,94.68093438,16595.91737,1
321.4858398,94.68093438,16690.59831,1
331.4691433,94.68093438,16785.27924,1
341.4524468,94.68093438,16879.96018,1
351.4357503,94.68093438,16974.64111,1
361.4190539,94.68093438,17069.32205,1
371.4023574,94.68093438,17164.00298,1
381.3856609,94.68093438,17258.68391,1
391.3689644,94.68093438,17353.36485,1
401.352268,94.68093438,17448.04578,1
411.3355715,94.68093438,17542.72672,1
421.318875,94.68093438,17637.40765,1
431.3021785,94.68093438,17732.08859,1
441.285482,94.68093438,17826.76952,1
451.2687856,94.68093438,17921.45046,1
461.2520891,94.68093438,18016.13139,1
463.6081487,94.68093438,18110.81232,1
