x,y,z,color
-1.336341227,-13.31058204,648.6705905,1
0.035380685,-14.80179596,658.4631724,1
1.494987157,-16.26318677,668.2475418,1
3.017111105,-17.70813344,678.0248251,1
4.554937789,-19.16875227,687.7973213,1
6.161189624,-20.75938107,697.5384637,1
7.889508404,-22.59310778,707.2157753,1
9.59548152,-24.54732401,716.8734507,1
11.29262071,-26.53476987,726.5259,1
13.20046913,-28.64548687,736.112609,1
15.37407651,-30.88495353,745.6131468,1
17.67056721,-33.22514522,755.0603492,1
19.96251614,-35.70152506,764.4738774,1
22.3545494,-38.31059964,773.8264657,1
24.92749346,-40.92063294,783.1306414,1
27.53365293,-43.54688352,792.4209988,1
30.1514267,-46.3438083,801.6581234,1
32.81111474,-49.38194548,810.8066633,1
35.5368644,-52.61887725,819.8671579,1
38.32916666,-56.06400867,828.8300881,1
41.11029081,-59.65135119,837.7405494,1
43.97389099,-63.31593306,846.5932684,1
47.06521838,-67.09010842,855.3224892,1
50.22612113,-70.96713946,863.981434,1
53.47770462,-74.96037397,872.5535564,1
56.94418335,-79.03563382,881.0019753,1
60.51301308,-83.16724629,889.3801155,1
65.12589719,-88.41798209,899.9959138,1
65.5933985,-88.95012766,901.0740435,1
67.76753435,-91.42489457,906.0888877,1
71.39109411,-95.54950609,914.4469613,1
75.01465387,-99.6741176,922.8050349,1
76.46407777,-101.3239622,926.1482643,1
78.65782089,-103.8162186,931.1458787,1
82.40073299,-108.0471087,939.397556,1
86.25102883,-112.3731443,947.5498954,1
90.20757724,-116.7930216,955.6003866,1
94.26911801,-121.3054031,963.5465995,1
98.43439135,-125.9088993,971.3861353,1
102.7021909,-130.602111,979.116572,1
107.0712409,-135.3836459,986.7355171,1
111.5401528,-140.2520712,994.2406661,1
116.1075152,-145.2058363,1001.629808,1
117.1068689,-146.2868931,1003.21038,1
120.7423785,-150.2178379,1008.937189,1
125.3795082,-155.2317981,1016.241792,1
130.0166379,-160.2457584,1023.546396,1
134.6537676,-165.2597186,1030.850999,1
139.2908973,-170.2736788,1038.155603,1
143.928027,-175.287639,1045.460206,1
148.5651567,-180.3015993,1052.764809,1
153.2022864,-185.3155595,1060.069413,1
157.8394161,-190.3295197,1067.374016,1
162.4765458,-195.34348,1074.67862,1
167.1136755,-200.3574402,1081.983223,1
171.7508052,-205.3714004,1089.287826,1
