x,y,z,color
118.9697406,-0.493677858,-463.6797992,1
122.6052502,-0.493677858,-469.4355871,1
127.2423799,-0.493677858,-476.7771534,1
131.8795096,-0.493677858,-484.1187196,1
136.5166393,-0.493677858,-491.4602859,1
141.153769,-0.493677858,-498.8018521,1
145.7908987,-0.493677858,-506.1434184,1
150.4280284,-0.493677858,-513.4849846,1
155.0651581,-0.493677858,-520.8265509,1
159.7022878,-0.493677858,-528.1681171,1
164.3394175,-0.493677858,-535.5096834,1
168.9765472,-0.493677858,-542.8512496,1
173.6136769,-0.493677858,-550.1928159,1
178.2508066,-0.493677858,-557.5343821,1
182.8879363,-0.493677858,-564.8759484,1
187.525066,-0.493677858,-572.2175146,1
192.1621956,-0.493677858,-579.5590809,1
196.7993253,-0.493677858,-586.9006471,1
201.436455,-0.493677858,-594.2422134,1
206.0735847,-0.493677858,-601.5837796,1
210.7107144,-0.493677858,-608.9253459,1
215.3478441,-0.493677858,-616.2669121,1
219.9849738,-0.493677858,-623.6084784,1
224.6221035,-0.493677858,-630.9500446,1
229.2592332,-0.493677858,-638.2916109,1
233.8963629,-0.493677858,-645.6331772,1
238.5334926,-0.493677858,-652.9747434,1
243.1706223,-0.493677858,-660.3163097,1
247.807752,-0.493677858,-667.6578759,1
252.4448817,-0.493677858,-674.9994422,1
257.0820114,-0.493677858,-682.3410084,1
261.7191411,-0.493677858,-689.6825747,1
266.3562708,-0.493677858,-697.0241409,1
270.9934004,-0.493677858,-704.3657072,1
275.6305301,-0.493677858,-711.7072734,1
280.2676598,-0.493677858,-719.0488397,1
284.9047895,-0.493677858,-726.3904059,1
289.5419192,-0.493677858,-733.7319722,1
291.4709652,-0.493677858,-736.7860637,1
294.2068819,-0.473657642,-741.0755449,1
297.0516755,-0.453418456,-745.4919548,1
298.953083,-0.44006386,-748.4248778,1
303.7975599,-0.406450947,-755.7811214,1
308.7197263,-0.373724343,-763.142683,1
313.717957,-0.341203326,-770.5094399,1
318.790771,-0.308920772,-777.8812699,1
323.9366128,-0.277672207,-785.2579331,1
329.1539704,-0.246738507,-792.6393081,1
334.4412672,-0.216935923,-800.025156,1
339.796859,-0.186726428,-807.4154734,1
345.2191121,-0.156924677,-814.8101396,1
350.7063113,-0.127560798,-822.2090342,1
356.2568653,-0.098663547,-829.6120369,1
361.8690359,-0.070261745,-837.0190276,1
367.5412026,-0.042382887,-844.4298866,1
373.2715562,-0.014200118,-851.8446115,1
379.0583241,0.013414722,-859.2630826,1
384.8998427,0.040435885,-866.6851808,1
390.7942066,0.067717848,-874.1109039,1
396.7397246,0.094364347,-881.5401328,1
402.7346378,0.120351231,-888.9727488,1
408.7770104,0.146558583,-896.4087499,1
414.8649958,0.172978645,-903.8481344,1
420.996803,0.198685275,-911.2907836,1
427.1704682,0.224581494,-918.7366958,1
433.3842283,0.249728245,-926.1857528,1
439.6361446,0.275042734,-933.6379529,1
445.9242301,0.300517094,-941.0932946,1
452.2466914,0.325194595,-948.5516598,1
458.601564,0.350011213,-956.013047,1
464.9869681,0.373999721,-963.4773386,1
471.4008342,0.399071737,-970.9446492,1
477.8413024,0.4232913,-978.4148612,1
484.3063813,0.44761534,-985.8879733,1
490.7940494,0.472036356,-993.3639839,1
497.3024596,0.495566583,-1000.842776,1
503.8294782,0.520159406,-1008.324464,1
510.3732054,0.543840142,-1015.80893,1
516.9316499,0.567585363,-1023.296174,1
523.5027967,0.591387838,-1030.786194,1
527.8840681,0.607278894,-1035.775779,1
530.0812824,0.607278894,-1038.278063,1
536.6597681,0.607278894,-1045.769933,1
537.7517967,0.607278894,-1047.013584,1
543.2382538,0.607278894,-1053.261803,1
549.8167395,0.607278894,-1060.753673,1
556.3952252,0.607278894,-1068.245542,1
562.973711,0.607278894,-1075.737412,1
569.5521967,0.607278894,-1083.229282,1
576.1306824,0.607278894,-1090.721152,1
582.7091681,0.607278894,-1098.213021,1
589.2876538,0.607278894,-1105.704891,1
595.8661395,0.607278894,-1113.196761,1
602.4446253,0.607278894,-1120.68863,1
609.023111,0.607278894,-1128.1805,1
615.6015967,0.607278894,-1135.67237,1
622.1800824,0.607278894,-1143.16424,1
628.7585681,0.607278894,-1150.656109,1
635.3370538,0.607278894,-1158.147979,1
641.9155396,0.607278894,-1165.639849,1
648.4940253,0.607278894,-1173.131719,1
655.072511,0.607278894,-1180.623588,1
661.6509967,0.607278894,-1188.115458,1
668.2294824,0.607278894,-1195.607328,1
674.8079681,0.607278894,-1203.099198,1
681.3864539,0.607278894,-1210.591067,1
687.9649396,0.607278894,-1218.082937,1
694.5434253,0.607278894,-1225.574807,1
701.121911,0.607278894,-1233.066676,1
707.7003967,0.607278894,-1240.558546,1
714.2788824,0.607278894,-1248.050416,1
720.8573682,0.607278894,-1255.542286,1
727.4358539,0.607278894,-1263.034155,1
734.0143396,0.607278894,-1270.526025,1
740.5928253,0.607278894,-1278.017895,1
747.171311,0.607278894,-1285.509765,1
753.7497967,0.607278894,-1293.001634,1
760.3282825,0.607278894,-1300.493504,1
766.9067682,0.607278894,-1307.985374,1
773.4852539,0.607278894,-1315.477244,1
780.0637396,0.607278894,-1322.969113,1
786.6422253,0.607278894,-1330.460983,1
793.220711,0.607278894,-1337.952853,1
799.7991968,0.607278894,-1345.444722,1
806.3776825,0.607278894,-1352.936592,1
812.9561682,0.607278894,-1360.428462,1
819.5346539,0.607278894,-1367.920332,1
826.1131396,0.607278894,-1375.412201,1
832.6916253,0.607278894,-1382.904071,1
839.2701111,0.607278894,-1390.395941,1
845.8485968,0.607278894,-1397.887811,1
852.4270825,0.607278894,-1405.37968,1
853.9796051,0.607278894,-1407.147762,1
